mask,edge_count,edge_graph_id,equality_graph_id,r0_profile_j123,indexed_replay_key
0x813c,20,EG0766,EQ119,110,0x813c
0x813e,22,EG0382,EQ085,110,0x813e
0x8140,26,EG0106,EQ010,010,0x8140
0x8142,24,EG0892,EQ046,010,0x8142
0x8144,26,EG0160,EQ010,010,0x8144
0x8146,24,EG0866,EQ047,010,0x8146
0x8148,24,EG0381,EQ030,010,0x8148
0x814a,24,EG0432,EQ030,010,0x814a
0x814c,24,EG0432,EQ030,010,0x814c
0x814e,24,EG0381,EQ030,010,0x814e
0x8150,24,EG0107,EQ031,110,0x8150
0x8152,24,EG0161,EQ032,110,0x8152
0x8154,24,EG0161,EQ032,110,0x8154
0x8156,24,EG0107,EQ031,110,0x8156
0x8158,22,EG0382,EQ085,110,0x8158
0x815a,20,EG1020,EQ118,110,0x815a
0x815c,22,EG0433,EQ091,110,0x815c
0x815e,20,EG0996,EQ112,110,0x815e
0x8160,26,EG0088,EQ010,010,0x8160
0x8162,24,EG0884,EQ047,010,0x8162
0x8164,26,EG0142,EQ010,010,0x8164
0x8166,24,EG0857,EQ046,010,0x8166
0x8168,24,EG0365,EQ029,010,0x8168
0x816a,24,EG0415,EQ029,010,0x816a
0x816c,24,EG0415,EQ029,010,0x816c
0x816e,24,EG0365,EQ029,010,0x816e
0x8170,24,EG0089,EQ031,110,0x8170
0x8172,24,EG0143,EQ032,110,0x8172
0x8174,24,EG0143,EQ032,110,0x8174
0x8176,24,EG0089,EQ031,110,0x8176
0x8178,22,EG0366,EQ084,110,0x8178
0x817a,20,EG1015,EQ117,110,0x817a
0x817c,22,EG0416,EQ086,110,0x817c
0x817e,20,EG0989,EQ111,110,0x817e
0x8180,26,EG0175,EQ007,010,0x8180
0x8182,24,EG0901,EQ043,010,0x8182
0x8184,26,EG0175,EQ007,010,0x8184
0x8186,24,EG0901,EQ043,010,0x8186
0x8188,24,EG0447,EQ024,010,0x8188
0x818a,24,EG0447,EQ024,010,0x818a
0x818c,24,EG0447,EQ024,010,0x818c
0x818e,24,EG0447,EQ024,010,0x818e
0x8190,26,EG0035,EQ011,110,0x8190
0x8192,26,EG0035,EQ011,110,0x8192
0x8194,26,EG0035,EQ011,110,0x8194
0x8196,26,EG0035,EQ011,110,0x8196
0x8198,24,EG0313,EQ061,110,0x8198
0x819a,22,EG0962,EQ064,110,0x819a
0x819c,24,EG0313,EQ061,110,0x819c
0x819e,22,EG0962,EQ064,110,0x819e
0x81a0,28,EG0052,EQ004,010,0x81a0
0x81a2,26,EG0842,EQ040,010,0x81a2
0x81a4,28,EG0052,EQ004,010,0x81a4
0x81a6,26,EG0842,EQ040,010,0x81a6
0x81a8,26,EG0330,EQ020,010,0x81a8
0x81aa,26,EG0330,EQ020,010,0x81aa
0x81ac,26,EG0330,EQ020,010,0x81ac
0x81ae,26,EG0330,EQ020,010,0x81ae
0x81b0,24,EG0190,EQ048,110,0x81b0
0x81b2,24,EG0190,EQ048,110,0x81b2
0x81b4,24,EG0190,EQ048,110,0x81b4
0x81b6,24,EG0190,EQ048,110,0x81b6
0x81b8,22,EG0462,EQ081,110,0x81b8
0x81ba,20,EG1029,EQ110,110,0x81ba
0x81bc,22,EG0462,EQ081,110,0x81bc
0x81be,20,EG1029,EQ110,110,0x81be
0x81c0,24,EG0647,EQ043,010,0x81c0
0x81c2,26,EG0189,EQ007,010,0x81c2
0x81c4,24,EG0647,EQ043,010,0x81c4
0x81c6,26,EG0189,EQ007,010,0x81c6
0x81c8,24,EG0461,EQ025,010,0x81c8
0x81ca,24,EG0461,EQ025,010,0x81ca
0x81cc,24,EG0461,EQ025,010,0x81cc
0x81ce,24,EG0461,EQ025,010,0x81ce
0x81d0,26,EG0053,EQ011,110,0x81d0
0x81d2,26,EG0053,EQ011,110,0x81d2
0x81d4,26,EG0053,EQ011,110,0x81d4
0x81d6,26,EG0053,EQ011,110,0x81d6
0x81d8,22,EG0716,EQ065,110,0x81d8
0x81da,24,EG0331,EQ062,110,0x81da
0x81dc,22,EG0716,EQ065,110,0x81dc
0x81de,24,EG0331,EQ062,110,0x81de
0x81e0,26,EG0579,EQ040,010,0x81e0
0x81e2,28,EG0034,EQ004,010,0x81e2
0x81e4,26,EG0579,EQ040,010,0x81e4
0x81e6,28,EG0034,EQ004,010,0x81e6
0x81e8,26,EG0312,EQ019,010,0x81e8
0x81ea,26,EG0312,EQ019,010,0x81ea
0x81ec,26,EG0312,EQ019,010,0x81ec
0x81ee,26,EG0312,EQ019,010,0x81ee
0x81f0,24,EG0176,EQ048,110,0x81f0
0x81f2,24,EG0176,EQ048,110,0x81f2
0x81f4,24,EG0176,EQ048,110,0x81f4
0x81f6,24,EG0176,EQ048,110,0x81f6
0x81f8,20,EG0775,EQ108,110,0x81f8
0x81fa,22,EG0448,EQ080,110,0x81fa
0x81fc,20,EG0775,EQ108,110,0x81fc
0x81fe,22,EG0448,EQ080,110,0x81fe
0x8200,20,EG0781,EQ072,000,0x8200
0x8202,22,EG0498,EQ034,000,0x8202
0x8204,20,EG0786,EQ070,000,0x8204
0x8206,22,EG0472,EQ037,000,0x8206
0x8208,24,EG0199,EQ015,000,0x8208
0x820a,24,EG0225,EQ013,000,0x820a
0x820c,24,EG0225,EQ013,000,0x820c
0x820e,24,EG0199,EQ015,000,0x820e
0x8210,22,EG0367,EQ086,100,0x8210
0x8212,22,EG0417,EQ084,100,0x8212
0x8214,22,EG0417,EQ084,100,0x8214
0x8216,22,EG0367,EQ086,100,0x8216
0x8218,22,EG0608,EQ103,100,0x8218
0x821a,24,EG0144,EQ031,100,0x821a
0x821c,22,EG0634,EQ098,100,0x821c
0x821e,24,EG0090,EQ032,100,0x821e
0x8220,22,EG0739,EQ068,000,0x8220
0x8222,24,EG0432,EQ030,000,0x8222
0x8224,22,EG0765,EQ065,000,0x8224
0x8226,24,EG0381,EQ030,000,0x8226
0x8228,26,EG0106,EQ010,000,0x8228
0x822a,26,EG0160,EQ010,000,0x822a
0x822c,26,EG0160,EQ010,000,0x822c
0x822e,26,EG0106,EQ010,000,0x822e
0x8230,20,EG0486,EQ094,100,0x8230
0x8232,20,EG0510,EQ089,100,0x8232
0x8234,20,EG0510,EQ089,100,0x8234
0x8236,20,EG0486,EQ094,100,0x8236
0x8238,20,EG0652,EQ106,100,0x8238
0x823a,22,EG0236,EQ069,100,0x823a
0x823c,20,EG0659,EQ101,100,0x823c
0x823e,22,EG0213,EQ073,100,0x823e
0x8240,22,EG0485,EQ038,000,0x8240
0x8242,20,EG1041,EQ076,000,0x8242
0x8244,22,EG0509,EQ035,000,0x8244
0x8246,20,EG1034,EQ074,000,0x8246
0x8248,24,EG0212,EQ015,000,0x8248
0x824a,24,EG0235,EQ013,000,0x824a
0x824c,24,EG0235,EQ013,000,0x824c
0x824e,24,EG0212,EQ015,000,0x824e
0x8250,22,EG0383,EQ091,100,0x8250
0x8252,22,EG0434,EQ085,100,0x8252
0x8254,22,EG0434,EQ085,100,0x8254
0x8256,22,EG0383,EQ091,100,0x8256
0x8258,24,EG0108,EQ032,100,0x8258
0x825a,22,EG0893,EQ098,100,0x825a
0x825c,24,EG0162,EQ031,100,0x825c
0x825e,22,EG0867,EQ103,100,0x825e
0x8260,24,EG0365,EQ029,000,0x8260
0x8262,22,EG1014,EQ067,000,0x8262
0x8264,24,EG0415,EQ029,000,0x8264
0x8266,22,EG0988,EQ064,000,0x8266
0x8268,26,EG0088,EQ010,000,0x8268
0x826a,26,EG0142,EQ010,000,0x826a
0x826c,26,EG0142,EQ010,000,0x826c
0x826e,26,EG0088,EQ010,000,0x826e
0x8270,20,EG0473,EQ093,100,0x8270
0x8272,20,EG0499,EQ088,100,0x8272
0x8274,20,EG0499,EQ088,100,0x8274
0x8276,20,EG0473,EQ093,100,0x8276
0x8278,22,EG0200,EQ073,100,0x8278
0x827a,20,EG0913,EQ101,100,0x827a
0x827c,22,EG0226,EQ069,100,0x827c
0x827e,20,EG0908,EQ106,100,0x827e
0x8280,26,EG0312,EQ019,000,0x8280
0x8282,24,EG0961,EQ053,000,0x8282
0x8284,26,EG0312,EQ019,000,0x8284
0x8286,24,EG0961,EQ053,000,0x8286
0x8288,28,EG0034,EQ004,000,0x8288
0x828a,28,EG0034,EQ004,000,0x828a
0x828c,28,EG0034,EQ004,000,0x828c
0x828e,28,EG0034,EQ004,000,0x828e
0x8290,24,EG0314,EQ061,100,0x8290
0x8292,24,EG0314,EQ061,100,0x8292
0x8294,24,EG0314,EQ061,100,0x8294
0x8296,24,EG0314,EQ061,100,0x8296
0x8298,26,EG0036,EQ011,100,0x8298
0x829a,24,EG0829,EQ066,100,0x829a
0x829c,26,EG0036,EQ011,100,0x829c
0x829e,24,EG0829,EQ066,100,0x829e
0x82a0,26,EG0330,EQ020,000,0x82a0
0x82a2,24,EG0970,EQ054,000,0x82a2
0x82a4,26,EG0330,EQ020,000,0x82a4
0x82a6,24,EG0970,EQ054,000,0x82a6
0x82a8,28,EG0052,EQ004,000,0x82a8
0x82aa,28,EG0052,EQ004,000,0x82aa
0x82ac,28,EG0052,EQ004,000,0x82ac
0x82ae,28,EG0052,EQ004,000,0x82ae
0x82b0,24,EG0332,EQ062,100,0x82b0
0x82b2,24,EG0332,EQ062,100,0x82b2
0x82b4,24,EG0332,EQ062,100,0x82b4
0x82b6,24,EG0332,EQ062,100,0x82b6
0x82b8,26,EG0054,EQ011,100,0x82b8
0x82ba,24,EG0843,EQ063,100,0x82ba
0x82bc,26,EG0054,EQ011,100,0x82bc
0x82be,24,EG0843,EQ063,100,0x82be
0x82c0,24,EG0715,EQ054,000,0x82c0
0x82c2,26,EG0330,EQ020,000,0x82c2
0x82c4,24,EG0715,EQ054,000,0x82c4
0x82c6,26,EG0330,EQ020,000,0x82c6
0x82c8,28,EG0052,EQ004,000,0x82c8
0x82ca,28,EG0052,EQ004,000,0x82ca
0x82cc,28,EG0052,EQ004,000,0x82cc
0x82ce,28,EG0052,EQ004,000,0x82ce
0x82d0,24,EG0332,EQ062,100,0x82d0
0x82d2,24,EG0332,EQ062,100,0x82d2
0x82d4,24,EG0332,EQ062,100,0x82d4
0x82d6,24,EG0332,EQ062,100,0x82d6
0x82d8,24,EG0589,EQ066,100,0x82d8
0x82da,26,EG0054,EQ011,100,0x82da
0x82dc,24,EG0589,EQ066,100,0x82dc
0x82de,26,EG0054,EQ011,100,0x82de
0x82e0,24,EG0702,EQ053,000,0x82e0
0x82e2,26,EG0312,EQ019,000,0x82e2
0x82e4,24,EG0702,EQ053,000,0x82e4
0x82e6,26,EG0312,EQ019,000,0x82e6
0x82e8,28,EG0034,EQ004,000,0x82e8
0x82ea,28,EG0034,EQ004,000,0x82ea
0x82ec,28,EG0034,EQ004,000,0x82ec
0x82ee,28,EG0034,EQ004,000,0x82ee
0x82f0,24,EG0314,EQ061,100,0x82f0
0x82f2,24,EG0314,EQ061,100,0x82f2
0x82f4,24,EG0314,EQ061,100,0x82f4
0x82f6,24,EG0314,EQ061,100,0x82f6
0x82f8,24,EG0580,EQ063,100,0x82f8
0x82fa,26,EG0036,EQ011,100,0x82fa
0x82fc,24,EG0580,EQ063,100,0x82fc
0x82fe,26,EG0036,EQ011,100,0x82fe
0x8300,26,EG0600,EQ044,010,0x8300
0x8302,28,EG0127,EQ008,010,0x8302
0x8304,26,EG0625,EQ044,010,0x8304
0x8306,28,EG0073,EQ008,010,0x8306
0x8308,26,EG0351,EQ026,010,0x8308
0x830a,26,EG0402,EQ026,010,0x830a
0x830c,26,EG0402,EQ026,010,0x830c
0x830e,26,EG0351,EQ026,010,0x830e
0x8310,26,EG0075,EQ027,110,0x8310
0x8312,26,EG0129,EQ026,110,0x8312
0x8314,26,EG0129,EQ026,110,0x8314
0x8316,26,EG0075,EQ027,110,0x8316
0x8318,22,EG0729,EQ086,110,0x8318
0x831a,24,EG0404,EQ082,110,0x831a
0x831c,22,EG0751,EQ084,110,0x831c
0x831e,24,EG0353,EQ083,110,0x831e
0x8320,26,EG0609,EQ044,010,0x8320
0x8322,28,EG0145,EQ008,010,0x8322
0x8324,26,EG0635,EQ044,010,0x8324
0x8326,28,EG0091,EQ008,010,0x8326
0x8328,26,EG0368,EQ027,010,0x8328
0x832a,26,EG0418,EQ027,010,0x832a
0x832c,26,EG0418,EQ027,010,0x832c
0x832e,26,EG0368,EQ027,010,0x832e
0x8330,26,EG0093,EQ027,110,0x8330
0x8332,26,EG0147,EQ026,110,0x8332
0x8334,26,EG0147,EQ026,110,0x8334
0x8336,26,EG0093,EQ027,110,0x8336
0x8338,22,EG0734,EQ091,110,0x8338
0x833a,24,EG0420,EQ083,110,0x833a
0x833c,22,EG0759,EQ085,110,0x833c
0x833e,24,EG0370,EQ090,110,0x833e
0x8340,28,EG0091,EQ008,010,0x8340
0x8342,26,EG0885,EQ044,010,0x8342
0x8344,28,EG0145,EQ008,010,0x8344
0x8346,26,EG0858,EQ044,010,0x8346
0x8348,26,EG0368,EQ027,010,0x8348
0x834a,26,EG0418,EQ027,010,0x834a
0x834c,26,EG0418,EQ027,010,0x834c
0x834e,26,EG0368,EQ027,010,0x834e
0x8350,26,EG0093,EQ027,110,0x8350
0x8352,26,EG0147,EQ026,110,0x8352
0x8354,26,EG0147,EQ026,110,0x8354
0x8356,26,EG0093,EQ027,110,0x8356
0x8358,24,EG0370,EQ090,110,0x8358
0x835a,22,EG1018,EQ085,110,0x835a
0x835c,24,EG0420,EQ083,110,0x835c
0x835e,22,EG0991,EQ091,110,0x835e
0x8360,28,EG0073,EQ008,010,0x8360
0x8362,26,EG0878,EQ044,010,0x8362
0x8364,28,EG0127,EQ008,010,0x8364
0x8366,26,EG0853,EQ044,010,0x8366
0x8368,26,EG0351,EQ026,010,0x8368
0x836a,26,EG0402,EQ026,010,0x836a
0x836c,26,EG0402,EQ026,010,0x836c
0x836e,26,EG0351,EQ026,010,0x836e
0x8370,26,EG0075,EQ027,110,0x8370
0x8372,26,EG0129,EQ026,110,0x8372
0x8374,26,EG0129,EQ026,110,0x8374
0x8376,26,EG0075,EQ027,110,0x8376
0x8378,24,EG0353,EQ083,110,0x8378
0x837a,22,EG1009,EQ084,110,0x837a
0x837c,24,EG0404,EQ082,110,0x837c
0x837e,22,EG0982,EQ086,110,0x837e
0x8380,28,EG0163,EQ005,010,0x8380
0x8382,26,EG0894,EQ041,010,0x8382
0x8384,28,EG0163,EQ005,010,0x8384
0x8386,26,EG0894,EQ041,010,0x8386
0x8388,26,EG0435,EQ021,010,0x8388
0x838a,26,EG0435,EQ021,010,0x838a
0x838c,26,EG0435,EQ021,010,0x838c
0x838e,26,EG0435,EQ021,010,0x838e
0x8390,28,EG0021,EQ008,110,0x8390
0x8392,28,EG0021,EQ008,110,0x8392
0x8394,28,EG0021,EQ008,110,0x8394
0x8396,28,EG0021,EQ008,110,0x8396
0x8398,26,EG0299,EQ026,110,0x8398
0x839a,24,EG0951,EQ029,110,0x839a
0x839c,26,EG0299,EQ026,110,0x839c
0x839e,24,EG0951,EQ029,110,0x839e
0x83a0,30,EG0037,EQ002,010,0x83a0
0x83a2,28,EG0830,EQ018,010,0x83a2
0x83a4,30,EG0037,EQ002,010,0x83a4
0x83a6,28,EG0830,EQ018,010,0x83a6
0x83a8,28,EG0315,EQ017,010,0x83a8
0x83aa,28,EG0315,EQ017,010,0x83aa
0x83ac,28,EG0315,EQ017,010,0x83ac
0x83ae,28,EG0315,EQ017,010,0x83ae
0x83b0,26,EG0179,EQ044,110,0x83b0
0x83b2,26,EG0179,EQ044,110,0x83b2
0x83b4,26,EG0179,EQ044,110,0x83b4
0x83b6,26,EG0179,EQ044,110,0x83b6
0x83b8,24,EG0451,EQ078,110,0x83b8
0x83ba,22,EG1023,EQ092,110,0x83ba
0x83bc,24,EG0451,EQ078,110,0x83bc
0x83be,22,EG1023,EQ092,110,0x83be
0x83c0,26,EG0640,EQ041,010,0x83c0
0x83c2,28,EG0177,EQ005,010,0x83c2
0x83c4,26,EG0640,EQ041,010,0x83c4
0x83c6,28,EG0177,EQ005,010,0x83c6
0x83c8,26,EG0449,EQ022,010,0x83c8
0x83ca,26,EG0449,EQ022,010,0x83ca
0x83cc,26,EG0449,EQ022,010,0x83cc
0x83ce,26,EG0449,EQ022,010,0x83ce
0x83d0,28,EG0039,EQ008,110,0x83d0
0x83d2,28,EG0039,EQ008,110,0x83d2
0x83d4,28,EG0039,EQ008,110,0x83d4
0x83d6,28,EG0039,EQ008,110,0x83d6
0x83d8,24,EG0705,EQ030,110,0x83d8
0x83da,26,EG0317,EQ027,110,0x83da
0x83dc,24,EG0705,EQ030,110,0x83dc
0x83de,26,EG0317,EQ027,110,0x83de
0x83e0,28,EG0567,EQ018,010,0x83e0
0x83e2,30,EG0019,EQ002,010,0x83e2
0x83e4,28,EG0567,EQ018,010,0x83e4
0x83e6,30,EG0019,EQ002,010,0x83e6
0x83e8,28,EG0297,EQ016,010,0x83e8
0x83ea,28,EG0297,EQ016,010,0x83ea
0x83ec,28,EG0297,EQ016,010,0x83ec
0x83ee,28,EG0297,EQ016,010,0x83ee
0x83f0,26,EG0165,EQ044,110,0x83f0
0x83f2,26,EG0165,EQ044,110,0x83f2
0x83f4,26,EG0165,EQ044,110,0x83f4
0x83f6,26,EG0165,EQ044,110,0x83f6
0x83f8,22,EG0769,EQ087,110,0x83f8
0x83fa,24,EG0437,EQ077,110,0x83fa
0x83fc,22,EG0769,EQ087,110,0x83fc
0x83fe,24,EG0437,EQ077,110,0x83fe
0x8800,26,EG0717,EQ011,000,0x8800
0x8802,28,EG0384,EQ008,000,0x8802
0x8804,26,EG0741,EQ011,000,0x8804
0x8806,28,EG0333,EQ008,000,0x8806
0x8808,30,EG0055,EQ002,000,0x8808
0x880a,30,EG0109,EQ002,000,0x880a
0x880c,30,EG0109,EQ002,000,0x880c
0x880e,30,EG0055,EQ002,000,0x880e
0x8810,24,EG0526,EQ029,100,0x8810
0x8812,24,EG0540,EQ030,100,0x8812
0x8814,24,EG0540,EQ030,100,0x8814
0x8816,24,EG0526,EQ029,100,0x8816
0x8818,24,EG0670,EQ024,100,0x8818
0x881a,26,EG0266,EQ020,100,0x881a
0x881c,24,EG0675,EQ025,100,0x881c
0x881e,26,EG0252,EQ019,100,0x881e
0x8820,24,EG0795,EQ015,000,0x8820
0x8822,26,EG0539,EQ010,000,0x8822
0x8824,24,EG0802,EQ015,000,0x8824
0x8826,26,EG0525,EQ010,000,0x8826
0x8828,28,EG0251,EQ004,000,0x8828
0x882a,28,EG0265,EQ004,000,0x882a
0x882c,28,EG0265,EQ004,000,0x882c
0x882e,28,EG0251,EQ004,000,0x882e
0x8830,26,EG0334,EQ026,100,0x8830
0x8832,26,EG0385,EQ027,100,0x8832
0x8834,26,EG0385,EQ027,100,0x8834
0x8836,26,EG0334,EQ026,100,0x8836
0x8838,26,EG0591,EQ021,100,0x8838
0x883a,28,EG0110,EQ017,100,0x883a
0x883c,26,EG0617,EQ022,100,0x883c
0x883e,28,EG0056,EQ016,100,0x883e
0x8840,28,EG0333,EQ008,000,0x8840
0x8842,26,EG0997,EQ011,000,0x8842
0x8844,28,EG0384,EQ008,000,0x8844
0x8846,26,EG0971,EQ011,000,0x8846
0x8848,30,EG0055,EQ002,000,0x8848
0x884a,30,EG0109,EQ002,000,0x884a
0x884c,30,EG0109,EQ002,000,0x884c
0x884e,30,EG0055,EQ002,000,0x884e
0x8850,24,EG0526,EQ029,100,0x8850
0x8852,24,EG0540,EQ030,100,0x8852
0x8854,24,EG0540,EQ030,100,0x8854
0x8856,24,EG0526,EQ029,100,0x8856
0x8858,26,EG0252,EQ019,100,0x8858
0x885a,24,EG0931,EQ025,100,0x885a
0x885c,26,EG0266,EQ020,100,0x885c
0x885e,24,EG0924,EQ024,100,0x885e
0x8860,26,EG0525,EQ010,000,0x8860
0x8862,24,EG1055,EQ013,000,0x8862
0x8864,26,EG0539,EQ010,000,0x8864
0x8866,24,EG1050,EQ013,000,0x8866
0x8868,28,EG0251,EQ004,000,0x8868
0x886a,28,EG0265,EQ004,000,0x886a
0x886c,28,EG0265,EQ004,000,0x886c
0x886e,28,EG0251,EQ004,000,0x886e
0x8870,26,EG0334,EQ026,100,0x8870
0x8872,26,EG0385,EQ027,100,0x8872
0x8874,26,EG0385,EQ027,100,0x8874
0x8876,26,EG0334,EQ026,100,0x8876
0x8878,28,EG0056,EQ016,100,0x8878
0x887a,26,EG0869,EQ022,100,0x887a
0x887c,28,EG0110,EQ017,100,0x887c
0x887e,26,EG0845,EQ021,100,0x887e
0x8880,30,EG0279,EQ002,000,0x8880
0x8882,28,EG0935,EQ004,000,0x8882
0x8884,30,EG0279,EQ002,000,0x8884
0x8886,28,EG0935,EQ004,000,0x8886
0x8888,32,EG0001,EQ001,000,0x8888
0x888a,32,EG0001,EQ001,000,0x888a
0x888c,32,EG0001,EQ001,000,0x888c
0x888e,32,EG0001,EQ001,000,0x888e
0x8890,28,EG0280,EQ008,100,0x8890
0x8892,28,EG0280,EQ008,100,0x8892
0x8894,28,EG0280,EQ008,100,0x8894
0x8896,28,EG0280,EQ008,100,0x8896
0x8898,30,EG0002,EQ002,100,0x8898
0x889a,28,EG0808,EQ009,100,0x889a
0x889c,30,EG0002,EQ002,100,0x889c
0x889e,28,EG0808,EQ009,100,0x889e
0x88a0,30,EG0279,EQ002,000,0x88a0
0x88a2,28,EG0935,EQ004,000,0x88a2
0x88a4,30,EG0279,EQ002,000,0x88a4
0x88a6,28,EG0935,EQ004,000,0x88a6
0x88a8,32,EG0001,EQ001,000,0x88a8
0x88aa,32,EG0001,EQ001,000,0x88aa
0x88ac,32,EG0001,EQ001,000,0x88ac
0x88ae,32,EG0001,EQ001,000,0x88ae
0x88b0,28,EG0280,EQ008,100,0x88b0
0x88b2,28,EG0280,EQ008,100,0x88b2
0x88b4,28,EG0280,EQ008,100,0x88b4
0x88b6,28,EG0280,EQ008,100,0x88b6
0x88b8,30,EG0002,EQ002,100,0x88b8
0x88ba,28,EG0808,EQ009,100,0x88ba
0x88bc,30,EG0002,EQ002,100,0x88bc
0x88be,28,EG0808,EQ009,100,0x88be
0x88c0,28,EG0681,EQ004,000,0x88c0
0x88c2,30,EG0279,EQ002,000,0x88c2
0x88c4,28,EG0681,EQ004,000,0x88c4
0x88c6,30,EG0279,EQ002,000,0x88c6
0x88c8,32,EG0001,EQ001,000,0x88c8
0x88ca,32,EG0001,EQ001,000,0x88ca
0x88cc,32,EG0001,EQ001,000,0x88cc
0x88ce,32,EG0001,EQ001,000,0x88ce
0x88d0,28,EG0280,EQ008,100,0x88d0
0x88d2,28,EG0280,EQ008,100,0x88d2
0x88d4,28,EG0280,EQ008,100,0x88d4
0x88d6,28,EG0280,EQ008,100,0x88d6
0x88d8,28,EG0554,EQ009,100,0x88d8
0x88da,30,EG0002,EQ002,100,0x88da
0x88dc,28,EG0554,EQ009,100,0x88dc
0x88de,30,EG0002,EQ002,100,0x88de
0x88e0,28,EG0681,EQ004,000,0x88e0
0x88e2,30,EG0279,EQ002,000,0x88e2
0x88e4,28,EG0681,EQ004,000,0x88e4
0x88e6,30,EG0279,EQ002,000,0x88e6
0x88e8,32,EG0001,EQ001,000,0x88e8
0x88ea,32,EG0001,EQ001,000,0x88ea
0x88ec,32,EG0001,EQ001,000,0x88ec
0x88ee,32,EG0001,EQ001,000,0x88ee
0x88f0,28,EG0280,EQ008,100,0x88f0
0x88f2,28,EG0280,EQ008,100,0x88f2
0x88f4,28,EG0280,EQ008,100,0x88f4
0x88f6,28,EG0280,EQ008,100,0x88f6
0x88f8,28,EG0554,EQ009,100,0x88f8
0x88fa,30,EG0002,EQ002,100,0x88fa
0x88fc,28,EG0554,EQ009,100,0x88fc
0x88fe,30,EG0002,EQ002,100,0x88fe
0x8900,28,EG0590,EQ005,010,0x8900
0x8902,30,EG0109,EQ002,010,0x8902
0x8904,28,EG0616,EQ005,010,0x8904
0x8906,30,EG0055,EQ002,010,0x8906
0x8908,28,EG0333,EQ008,010,0x8908
0x890a,28,EG0384,EQ008,010,0x890a
0x890c,28,EG0384,EQ008,010,0x890c
0x890e,28,EG0333,EQ008,010,0x890e
0x8910,28,EG0056,EQ016,110,0x8910
0x8912,28,EG0110,EQ017,110,0x8912
0x8914,28,EG0110,EQ017,110,0x8914
0x8916,28,EG0056,EQ016,110,0x8916
0x8918,24,EG0718,EQ031,110,0x8918
0x891a,26,EG0385,EQ027,110,0x891a
0x891c,24,EG0742,EQ032,110,0x891c
0x891e,26,EG0334,EQ026,110,0x891e
0x8920,28,EG0590,EQ005,010,0x8920
0x8922,30,EG0109,EQ002,010,0x8922
0x8924,28,EG0616,EQ005,010,0x8924
0x8926,30,EG0055,EQ002,010,0x8926
0x8928,28,EG0333,EQ008,010,0x8928
0x892a,28,EG0384,EQ008,010,0x892a
0x892c,28,EG0384,EQ008,010,0x892c
0x892e,28,EG0333,EQ008,010,0x892e
0x8930,28,EG0056,EQ016,110,0x8930
0x8932,28,EG0110,EQ017,110,0x8932
0x8934,28,EG0110,EQ017,110,0x8934
0x8936,28,EG0056,EQ016,110,0x8936
0x8938,24,EG0718,EQ031,110,0x8938
0x893a,26,EG0385,EQ027,110,0x893a
0x893c,24,EG0742,EQ032,110,0x893c
0x893e,26,EG0334,EQ026,110,0x893e
0x8940,30,EG0055,EQ002,010,0x8940
0x8942,28,EG0868,EQ005,010,0x8942
0x8944,30,EG0109,EQ002,010,0x8944
0x8946,28,EG0844,EQ005,010,0x8946
0x8948,28,EG0333,EQ008,010,0x8948
0x894a,28,EG0384,EQ008,010,0x894a
0x894c,28,EG0384,EQ008,010,0x894c
0x894e,28,EG0333,EQ008,010,0x894e
0x8950,28,EG0056,EQ016,110,0x8950
0x8952,28,EG0110,EQ017,110,0x8952
0x8954,28,EG0110,EQ017,110,0x8954
0x8956,28,EG0056,EQ016,110,0x8956
0x8958,26,EG0334,EQ026,110,0x8958
0x895a,24,EG0998,EQ032,110,0x895a
0x895c,26,EG0385,EQ027,110,0x895c
0x895e,24,EG0972,EQ031,110,0x895e
0x8960,30,EG0055,EQ002,010,0x8960
0x8962,28,EG0868,EQ005,010,0x8962
0x8964,30,EG0109,EQ002,010,0x8964
0x8966,28,EG0844,EQ005,010,0x8966
0x8968,28,EG0333,EQ008,010,0x8968
0x896a,28,EG0384,EQ008,010,0x896a
0x896c,28,EG0384,EQ008,010,0x896c
0x896e,28,EG0333,EQ008,010,0x896e
0x8970,28,EG0056,EQ016,110,0x8970
0x8972,28,EG0110,EQ017,110,0x8972
0x8974,28,EG0110,EQ017,110,0x8974
0x8976,28,EG0056,EQ016,110,0x8976
0x8978,26,EG0334,EQ026,110,0x8978
0x897a,24,EG0998,EQ032,110,0x897a
0x897c,26,EG0385,EQ027,110,0x897c
0x897e,24,EG0972,EQ031,110,0x897e
0x8980,32,EG0001,EQ001,010,0x8980
0x8982,30,EG0807,EQ003,010,0x8982
0x8984,32,EG0001,EQ001,010,0x8984
0x8986,30,EG0807,EQ003,010,0x8986
0x8988,30,EG0279,EQ002,010,0x8988
0x898a,30,EG0279,EQ002,010,0x898a
0x898c,30,EG0279,EQ002,010,0x898c
0x898e,30,EG0279,EQ002,010,0x898e
0x8990,28,EG0238,EQ018,110,0x8990
0x8992,28,EG0238,EQ018,110,0x8992
0x8994,28,EG0238,EQ018,110,0x8994
0x8996,28,EG0238,EQ018,110,0x8996
0x8998,26,EG0512,EQ028,110,0x8998
0x899a,24,EG1043,EQ033,110,0x899a
0x899c,26,EG0512,EQ028,110,0x899c
0x899e,24,EG1043,EQ033,110,0x899e
0x89a0,30,EG0237,EQ003,010,0x89a0
0x89a2,28,EG0914,EQ006,010,0x89a2
0x89a4,30,EG0237,EQ003,010,0x89a4
0x89a6,28,EG0914,EQ006,010,0x89a6
